case_id,verdict,ipc_section,relevant_laws,case_fact,penalty_months,severity,ververdict,guilty_label,relevant_laws_list,ipc_label,penalty_scaled
3e83a66e-b070-47f1-9aa3-460f0be39169,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
f9f17f61-d54c-4565-8e56-af49b9c9f97f,Guilty,406,"406,120B","fir and forensic report show the accused assaulted the witness during a robbery attempt, resulting in serious injury.",117,Medium,,1,"['406', '120B']",10,0.39
9138fcbc-c120-4398-8eaf-f3fc55ad8e5e,Guilty,341,"341,120B,354","the accused extorted the woman at the train station after a public protest, causing death. digital evidence confirmed the act.",17,Low,,1,"['341', '120B', '354']",5,0.05666666666666667
68d4f2c3-f2f1-4cb4-98aa-314c96710e32,Guilty,307,"307,379,304B",the accused planned and executed to extorted the victim at factory for personal gain.,258,High,,1,"['307', '379', '304B']",3,0.8600000000000001
66563d5e-8827-458c-bf1f-adc8f0cf0668,Guilty,120B,"120B,363,468","fir and forensic report show the accused cheated the public servant during a family dispute, resulting in financial damage.",31,Low,,1,"['120B', '363', '468']",0,0.10333333333333335
504e2399-b7b7-41bd-8c1c-15ea64780fb6,Guilty,468,468,"fir and forensic report show the accused blackmailed the woman during a family dispute, resulting in death.",72,Medium,,1,['468'],12,0.24000000000000002
084700fa-4030-452c-b330-69248c6f4798,Guilty,379,"379,120B,302","during a robbery attempt, recovered weapon captured the accused extorted the woman at school.",26,Low,,1,"['379', '120B', '302']",9,0.08666666666666667
11af7d07-2402-42fb-98ed-7ae9469a7173,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
37a423d7-19fa-421f-bbf7-00c529c69ef1,Guilty,302,"302,468,341",victim's statement and recovered weapon prove that the accused intentionally shot the wife.,266,High,,1,"['302', '468', '341']",1,0.8866666666666667
136157a6-7376-4486-9e32-2bc931cc93da,Not Guilty,NONE,,the accused was present nearby but no digital evidence linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
119fc4c4-3284-4ec2-ab9a-15294b31484e,Guilty,506,"506,302,304B","the accused assaulted the minor at the market after a robbery attempt, causing serious injury. digital evidence confirmed the act.",36,Medium,,1,"['506', '302', '304B']",14,0.12000000000000001
903e2d47-4a58-4931-9ec4-ac95dcad0fcd,Guilty,341,"341,363",the accused planned and executed to hit the minor at market for personal gain.,11,Low,,1,"['341', '363']",5,0.03666666666666667
4f80638b-c183-4808-a8a0-bb8f78559d21,Not Guilty,NONE,,the accused provided a verified alibi; no dna test matched them.,0,Low,Not Guilty,0,[],15,0.0
b2072d07-80ba-437e-941a-0ac59a496c3a,Guilty,304B,"304B,307","the accused stole the business partner at the train station after a robbery attempt, causing property loss. bank transaction logs confirmed the act.",298,High,,1,"['304B', '307']",2,0.9933333333333334
3fd9cfdc-20b9-4a6d-a0ff-ed6905bbec6e,Not Guilty,NONE,,the accused provided a verified alibi; no digital evidence matched them.,0,Low,Not Guilty,0,[],15,0.0
48e5219a-01e6-423a-a4b5-423c035afd77,Guilty,468,"468,341","during a business deal, digital evidence captured the accused blackmailed the bank officer at home.",63,Medium,,1,"['468', '341']",12,0.21000000000000002
6d6e6d64-7fdf-4125-adcc-6e3524ac0521,Guilty,302,302,"during a public protest, medical certificate captured the accused strangled the public servant at office.",159,High,,1,['302'],1,0.53
a79e8f2d-ff17-40bf-84dc-7c0145a01ad4,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
33986f09-4361-47ce-891a-9182c037b49d,Guilty,120B,"120B,354,326","fir and forensic report show the accused harassed the woman during a public protest, resulting in property loss.",31,Low,,1,"['120B', '354', '326']",0,0.10333333333333335
238371c7-a68f-4ddd-abc4-2b7dd8e24d2b,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
b2fd2f7f-d459-4e30-8abc-81991a9fa337,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
3c78e391-dbef-419f-9544-0634fe55a258,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
2d7c0912-c411-42c5-9fd2-64143b98c65c,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
96a73095-e5c0-4a2e-90b3-c99cdf124fcc,Guilty,341,"341,307","during a quarrel, medical certificate captured the accused blackmailed the public servant at office.",23,Low,,1,"['341', '307']",5,0.07666666666666667
be149325-5233-4cfe-aeb0-e6e9db899257,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
08b00130-744d-4803-8ed9-cff44e825021,Not Guilty,NONE,,the accused provided a verified alibi; no forensic report matched them.,0,Low,Not Guilty,0,[],15,0.0
bcdd797e-7c8b-429d-b469-9994fc8c0f0a,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
2b48fbf7-f384-48df-b1f3-a331635c12d2,Guilty,120B,"120B,420",the accused planned and executed to poisoned the police officer at school for personal gain.,29,Low,,1,"['120B', '420']",0,0.09666666666666668
dde6f880-e122-42b5-8cbe-62d7f5e3080f,Not Guilty,NONE,,the accused was present nearby but no recovered weapon linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
c16c91f8-62e7-4767-b37f-8dfb776a32b3,Guilty,341,341,the accused planned and executed to cheated the police officer at restaurant for personal gain.,30,Low,,1,['341'],5,0.1
e17c9c8b-9fec-4adf-ae78-9375b9e4d75b,Not Guilty,NONE,,police could not recover any weapon or forensic report supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
37760be9-2c19-4004-b484-3543c2a9b9f8,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
94d4f0bb-8928-4f6e-854d-049362b85c5c,Not Guilty,NONE,,witnesses gave contradictory statements and eyewitness statements was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
cdf9d548-848b-48fb-a30a-08377410cbbb,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
2e785407-6b1d-4ee9-b023-29144f31cdc1,Guilty,304B,"304B,302,120B","the accused assaulted the business partner at the bus stop after a political rally, causing serious injury. eyewitness statements confirmed the act.",131,High,,1,"['304B', '302', '120B']",2,0.4366666666666667
2594e2ec-9905-425f-ab84-d8b873d388a8,Guilty,354,"354,304B","fir and forensic report show the accused blackmailed the wife during a political rally, resulting in death.",26,Low,,1,"['354', '304B']",6,0.08666666666666667
45daeb8a-f5da-4aa5-bdcd-563f8a9fa886,Guilty,307,307,"during a quarrel, eyewitness statements captured the accused shot the victim at roadside.",181,High,,1,['307'],3,0.6033333333333334
0344e275-edc1-42c9-b626-f13a062147c7,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
3b79ff84-8143-4a63-816b-d1f37a9e850d,Guilty,302,"302,354,420",investigation found bank transaction logs and witnesses confirming that the accused raped the woman leading to loss of life.,178,High,,1,"['302', '354', '420']",1,0.5933333333333334
c845fd4d-4afb-4367-978d-556c689ce8be,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
c752f103-dc8f-4fe6-9efc-df59c5f1e142,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
f81b9a9c-fe58-41fe-9a75-15734a9f3ca3,Guilty,304B,"304B,498A","fir and forensic report show the accused blackmailed the employee during a quarrel, resulting in death.",181,High,,1,"['304B', '498A']",2,0.6033333333333334
681c98f8-f587-4ef2-875e-03ac0d92fe54,Guilty,506,506,victim's statement and dna test prove that the accused intentionally abducted the employee.,71,Medium,,1,['506'],14,0.2366666666666667
5b8f7807-9988-48fa-9ca1-037dea69d2f0,Not Guilty,NONE,,the accused was present nearby but no digital evidence linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
e819b15c-0a18-4e43-9f11-938b363910ba,Not Guilty,NONE,,the accused was present nearby but no cctv footage linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
6bd9190d-15d9-442e-bd53-e3ceb41a6361,Not Guilty,NONE,,police could not recover any weapon or cctv footage supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
f88efe6d-9d6c-43e8-8ddd-5ecb5d4409dc,Guilty,354,"354,304B,498A",victim's statement and recovered weapon prove that the accused intentionally cheated the customer.,16,Low,,1,"['354', '304B', '498A']",6,0.05333333333333334
1885466c-0651-4e4c-bec1-96794d39ef5a,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
37b9e968-03fd-4c67-a630-37e7cec99334,Not Guilty,NONE,,witnesses gave contradictory statements and dna test was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
10f84e60-6229-4694-998c-d80ee6dda4a5,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
dfec197e-628f-41e8-88ec-52b7294dda50,Guilty,379,"379,120B",investigation found dna test and witnesses confirming that the accused poisoned the neighbour leading to serious injury.,22,Low,,1,"['379', '120B']",9,0.07333333333333333
dd851a9b-be1b-4d2a-8b0d-b731565fcd36,Guilty,120B,"120B,376,304B","the accused threatened the bank officer at the market after a political rally, causing mental trauma. forensic report confirmed the act.",25,Low,,1,"['120B', '376', '304B']",0,0.08333333333333334
69df3843-f58c-4a29-9fb6-2204b4d9c5bb,Guilty,307,"307,354",investigation found medical certificate and witnesses confirming that the accused trespassed the public servant leading to loss of life.,244,High,,1,"['307', '354']",3,0.8133333333333334
951b9fda-3552-47c5-a781-0ea114ac36cf,Not Guilty,NONE,,the accused was mistaken for another person; identification was unreliable.,0,Low,Not Guilty,0,[],15,0.0
77189ef3-f646-4805-8c39-4e934e337e22,Not Guilty,NONE,,witnesses gave contradictory statements and eyewitness statements was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
0357834a-e161-4d4b-9bab-0a8ea0ac1940,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
1f20c21a-4186-49d7-8654-293c22b99f6e,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
e2cccd6d-7aee-4cf7-9cfc-ae72ed9d178b,Guilty,506,506,"fir and forensic report show the accused poisoned the business partner during a public protest, resulting in property loss.",92,Medium,,1,['506'],14,0.3066666666666667
44859a86-9572-4313-9d45-199fe2b4decd,Guilty,363,363,victim's statement and forensic report prove that the accused intentionally stabbed the witness.,6,Low,,1,['363'],7,0.02
e940b64b-3463-4008-9ec9-8e84015a0aec,Not Guilty,NONE,,the accused was present nearby but no digital evidence linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
2a845f19-2236-47a4-83ca-461d3eae9d04,Guilty,420,"420,498A,307","fir and forensic report show the accused assaulted the business partner during a robbery attempt, resulting in property loss.",80,Medium,,1,"['420', '498A', '307']",11,0.26666666666666666
7f318e1e-0255-4c39-a346-38f275657ce9,Not Guilty,NONE,,the accused provided a verified alibi; no bank transaction logs matched them.,0,Low,Not Guilty,0,[],15,0.0
2644640b-46f5-4fea-8164-edef0d5a8f5f,Not Guilty,NONE,,the accused provided a verified alibi; no medical certificate matched them.,0,Low,Not Guilty,0,[],15,0.0
f0602a2e-d552-4871-9bd4-a24ba35024b0,Not Guilty,NONE,,police could not recover any weapon or medical certificate supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
190a8d0b-4dad-494f-a11a-0c335f48f247,Not Guilty,NONE,,the accused was present nearby but no medical certificate linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
2c2f6b6e-6ce7-4abe-8a82-37e809628937,Not Guilty,NONE,,the accused provided a verified alibi; no eyewitness statements matched them.,0,Low,Not Guilty,0,[],15,0.0
f75c6a0e-260c-4672-afa3-4c1472bda16e,Not Guilty,NONE,,the accused provided a verified alibi; no forensic report matched them.,0,Low,Not Guilty,0,[],15,0.0
11a3746f-2659-492b-9452-9a8b35435e2a,Not Guilty,NONE,,witnesses gave contradictory statements and recovered weapon was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
c486ec80-d840-4991-a75a-53c014418ce6,Guilty,468,468,"fir and forensic report show the accused forged the witness during a family dispute, resulting in serious injury.",65,Medium,,1,['468'],12,0.21666666666666667
59421af2-8b95-45bf-8419-f4634d59a1e4,Guilty,376,376,"during a robbery attempt, dna test captured the accused stabbed the public servant at market.",175,High,,1,['376'],8,0.5833333333333334
1b834569-5d7f-4eda-8a14-9ea1e0de9230,Not Guilty,NONE,,the accused was present nearby but no forensic report linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
056c1e94-6823-448c-9de9-fc312077c278,Not Guilty,NONE,,available evidence was circumstantial and insufficient to prove guilt beyond reasonable doubt.,0,Low,Not Guilty,0,[],15,0.0
4bca5122-205d-48d7-a943-04eb29fb83fb,Guilty,304B,"304B,354","fir and forensic report show the accused blackmailed the minor during a domestic argument, resulting in public disturbance.",233,High,,1,"['304B', '354']",2,0.7766666666666667
b87f1835-3790-4d21-801c-19badd32b90c,Not Guilty,NONE,,the accused was present nearby but no eyewitness statements linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
3017e3d8-1872-4f70-a330-b36b12b2d448,Guilty,406,"406,498A",investigation found eyewitness statements and witnesses confirming that the accused extorted the employee leading to death.,89,Medium,,1,"['406', '498A']",10,0.2966666666666667
e228afac-7210-4317-8f47-31295c30a6dd,Guilty,363,363,"fir and forensic report show the accused stabbed the minor during a political rally, resulting in death.",11,Low,,1,['363'],7,0.03666666666666667
08b1ccd9-477d-486c-bc5d-95ddeb05475c,Guilty,326,"326,420,120B","during a quarrel, digital evidence captured the accused shot the witness at market.",79,Medium,,1,"['326', '420', '120B']",4,0.26333333333333336
f949579e-95fc-4deb-ab14-d8ee40f82b9e,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
62730476-8c8d-465d-aec5-1832a75c8613,Guilty,120B,"120B,363","fir and forensic report show the accused strangled the police officer during a quarrel, resulting in death.",29,Low,,1,"['120B', '363']",0,0.09666666666666668
fddb1b54-e972-4b05-bb75-fe9e0012f291,Not Guilty,NONE,,police could not recover any weapon or medical certificate supporting the charge.,0,Low,Not Guilty,0,[],15,0.0
fcf1e045-71c0-40c1-b2ae-28979983f82c,Not Guilty,NONE,,the accused was present nearby but no medical certificate linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
a8904115-9b74-4614-b18d-fef2b3d2d975,Not Guilty,NONE,,investigation found no motive or forensic match to the accused.,0,Low,Not Guilty,0,[],15,0.0
235c7317-2eef-43f4-b2c2-716a4dd803d7,Guilty,379,379,"fir and forensic report show the accused extorted the witness during a quarrel, resulting in loss of life.",16,Low,,1,['379'],9,0.05333333333333334
78b34c41-e3d5-45eb-a068-025951f2d491,Guilty,363,363,investigation found cctv footage and witnesses confirming that the accused assaulted the minor leading to serious injury.,11,Low,,1,['363'],7,0.03666666666666667
904c398c-d453-466e-9f69-d22286235e0c,Not Guilty,NONE,,the accused provided a verified alibi; no eyewitness statements matched them.,0,Low,Not Guilty,0,[],15,0.0
94ddbe34-a94d-4c60-ba76-61734b801091,Not Guilty,NONE,,the accused provided a verified alibi; no eyewitness statements matched them.,0,Low,Not Guilty,0,[],15,0.0
edc9d31c-06f1-4508-87ed-51dc80f937bf,Not Guilty,NONE,,witnesses gave contradictory statements and medical certificate was inconclusive.,0,Low,Not Guilty,0,[],15,0.0
ff719fd7-8461-424c-82fa-f68ab06cab42,Not Guilty,NONE,,the accused was present nearby but no cctv footage linked them to the crime.,0,Low,Not Guilty,0,[],15,0.0
